,anime_id,name,genre,type,episodes,members,rating
2619,2956,Shin-ban Megami Tantei Vinus File,Hentai,OVA,2,768,5.87
2620,2588,Sinkan,Hentai,OVA,1,1494,5.87
2621,5612,Terra Story,Hentai,OVA,2,385,5.87
2622,3439,Darcrows,Hentai,OVA,2,1624,5.86
2623,4803,Kawarazaki-ke no Ichizoku 2,Hentai,OVA,4,739,5.86
2624,4813,Lolita Anime,Hentai,OVA,6,1017,5.86
2625,3551,Dragon Rider,Hentai,OVA,2,1049,5.85
2626,3334,Jokuana,Hentai,OVA,2,1137,5.85
2627,5553,Love Forever,Hentai,OVA,1,237,5.85
2628,2444,Maids in Dream,Hentai,OVA,2,1294,5.85
2629,5606,Ryoujoku Joshi Gakuen,Hentai,OVA,2,450,5.85
2630,3729,True Blue: Gaiden,Hentai,OVA,1,1581,5.85
2631,1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Hentai,OVA,2,2075,5.85
2632,1386,Blood Royale,Hentai,OVA,2,3047,5.84
2633,19523,Fuurinkanzan,Hentai,OVA,1,1305,5.83
2634,7908,Love² Police,Hentai,OVA,1,272,5.83
2635,4717,Chijoku Kankin,Hentai,OVA,1,951,5.82
2636,3556,Soukan Rensa,Hentai,OVA,1,902,5.82
2637,3644,Uchiyama Aki,Hentai,OVA,3,744,5.82
2638,2326,Nankyoku 28 Gou,Hentai,OVA,1,852,5.81
2639,4561,Zoku Gosenzo San&#039;e,Hentai,OVA,4,651,5.81
2640,3942,Binetsu Shoukougun,Hentai,OVA,2,751,5.8
2641,3649,Bishoujo Comic Lolicon Angel: Mitsu no Aji,Hentai,OVA,1,1445,5.8
2642,2007,Dousou Kai Again,Hentai,OVA,2,1101,5.8
2643,14209,Fruits Version,Hentai,OVA,2,250,5.8
2644,5173,Jokutsuma,Hentai,OVA,2,1151,5.8
2645,5575,Karakara-sama no Himitsu,Hentai,OVA,1,316,5.8
2646,3454,Kowaremono,Hentai,OVA,3,1445,5.8
2647,2380,Tokubetsu Jugyou 2,Hentai,OVA,2,1183,5.8
2648,5664,Keibiin,Hentai,OVA,3,451,5.79
2649,3586,Isaku,Hentai,OVA,3,946,5.78
2650,10552,Akebi no Hana: Maho,Hentai,OVA,1,1922,5.77
2651,11469,BaBuKa: Gokudou no Tsuma,Hentai,OVA,2,1825,5.77
2652,5645,Castle Fantasia: Seima Taisen,Hentai,OVA,3,1220,5.77
2653,3380,Hana Dorei,Hentai,OVA,2,930,5.77
2654,3580,Ijoku,Hentai,OVA,2,1176,5.77
2655,8523,Sukeban Shoukai Cutie Lemon,Hentai,OVA,3,185,5.77
2656,2541,Dokusen,Hentai,OVA,2,1046,5.76
2657,30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,Hentai,OVA,1,1539,5.76
2658,9486,Ikusa Otome Valkyrie Specials,Hentai,Special,2,943,5.76
2659,24743,Yakin Byoutou Specials,Hentai,OVA,2,608,5.76
2660,3645,Yunyun☆Paradise,Hentai,OVA,1,678,5.76
2661,3393,Dark,Hentai,OVA,2,1310,5.75
2662,5557,Kugutsu Ai: Doura Gaiden,Hentai,OVA,1,283,5.75
2663,4840,M.E.M.: Yogosareta Junketsu,Hentai,OVA,2,927,5.75
2664,23761,Konna ni Yasashiku Sareta no,Hentai,OVA,3,1413,5.74
2665,5398,Masaru Ashita no Yukinojou 2,Hentai,OVA,2,860,5.74
2666,8471,Naoko no Tropic Angel: Hyouryuu,Hentai,OVA,1,204,5.74
2667,4774,Ningyou Tsukai,Hentai,OVA,1,737,5.74
2668,4498,Ikenie,Hentai,OVA,1,716,5.73
2669,3587,Isaku: Respect,Hentai,OVA,3,1138,5.73
2670,6015,Megami Tantei Vinus File,Hentai,OVA,1,380,5.73
2671,5610,Rasen Kairou,Hentai,OVA,2,487,5.72
2672,4492,Seisen Gakuin,Hentai,OVA,1,1628,5.72
2673,3953,DNA Hunter,Hentai,OVA,3,1165,5.71
2674,5401,Mahou Shoujo Sae,Hentai,OVA,2,1025,5.71
2675,4849,Triangle Heart: Sazanami Joshi Ryo,Hentai,OVA,5,1549,5.71
2676,5558,Auction: Bijo Dorei,Hentai,OVA,1,607,5.7
2677,9270,Imbalance Girl,Hentai,OVA,1,345,5.7
2678,5571,Shining May,Hentai,OVA,1,238,5.7
2679,5550,Fujun Isei Kouyuu: Taisetsu na Kimi e,Hentai,OVA,1,462,5.69
2680,4821,Injuu Kateikyoushi,Hentai,OVA,1,578,5.69
2681,5613,Ningyou no Yakata,Hentai,OVA,2,1049,5.69
2682,3063,Gakuen Sodom,Hentai,OVA,2,925,5.68
2683,7265,Kara no Shoujo,Hentai,OVA,2,2943,5.68
2684,10409,Kyouhaku: Owaranai Ashita - Special Stage,Hentai,Special,1,395,5.68
2685,30817,Netoraserare,Hentai,OVA,2,1549,5.68
2686,5608,Onna Kyoushi: Nikutai Jugyou,Hentai,OVA,2,491,5.68
2687,3383,Orchid☆Emblem,Hentai,OVA,1,646,5.68
2688,33125,Shiiku x Kanojo: Tenshi no Kousoku-hen,Hentai,OVA,Unknown,1326,5.68
2689,5101,Doutei Kawaiya,Hentai,ONA,1,787,5.67
2690,2443,Kara no Naka no Kotori,Hentai,OVA,5,663,5.67
2691,4802,Kawarazaki-ke no Ichizoku The Animation,Hentai,OVA,2,637,5.67
2692,3565,U-Jin Brand,Hentai,OVA,1,535,5.67
2693,9341,Try Z,Hentai,OVA,1,289,5.66
2694,9375,Netorare: Tanabe Yuuka no Dokuhaku,Hentai,OVA,1,2042,5.65
2695,10424,Ona x2,Hentai,OVA,1,946,5.65
2696,7154,SM no Susume,Hentai,OVA,1,253,5.65
2697,5588,Ko Ko Ro,Hentai,OVA,2,270,5.64
2698,5607,Love Machine: Animaid Shoufu 23-gou,Hentai,OVA,2,384,5.64
2699,3643,Mahou no Rouge Lipstick,Hentai,OVA,1,345,5.64
2700,9211,Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,Hentai,OVA,1,1262,5.64
2701,2348,Shitai wo Arau The Animation,Hentai,OVA,3,1410,5.64
2702,5576,Shimai Ningyou,Hentai,OVA,1,1165,5.63
2703,4848,Hinadori no Saezuri,Hentai,OVA,2,634,5.62
2704,1511,Gakuen: Chijoku no Zushiki,Hentai,OVA,2,1798,5.61
2705,7455,Kurutta Kyoutou: Danzai no Gakuen,Hentai,OVA,1,1298,5.61
2706,2186,Maid no Yakata: Zetsubou-hen,Hentai,OVA,2,1308,5.61
2707,2190,Tsubaki Iro no Purijioone,Hentai,OVA,3,778,5.61
2708,1784,Injuu Nerawareta Hanayome,Hentai,OVA,2,932,5.6
2709,2395,Kangoku: Injoku no Jikkentou,Hentai,OVA,2,1732,5.6
2710,9855,Shujii no Inbou,Hentai,OVA,2,893,5.6
2711,4604,Reijou Caster: Ingyaku no Wana,Hentai,OVA,1,721,5.59
2712,4731,Hiiro no Koku,Hentai,OVA,5,636,5.58
2713,2351,Pigeon Blood,Hentai,OVA,2,2325,5.58
2714,3539,Utsukushiki Emono-tachi no Gakuen,Hentai,OVA,2,1072,5.58
2715,2874,Charm Point 1: Sister&#039;s Rondo,Hentai,OVA,1,868,5.57
2716,5649,Injuu Onna Kyoushi,Hentai,OVA,3,616,5.57
2717,3983,Mujintou Monogatari X,Hentai,OVA,4,531,5.57
2718,4822,Pendant,Hentai,OVA,3,249,5.57
2719,3377,Tres Marias: Sannin no Sei Shojo,Hentai,OVA,2,1003,5.57
2720,4557,Handle With Care..,Hentai,OVA,1,415,5.56
2721,2894,Kinbaku no Yakata: Ryakudatsu,Hentai,OVA,2,1443,5.56
2722,33515,Misuzu: Ikenai Koto,Hentai,OVA,1,1068,5.56
2723,3639,Princess Road: Bara to Dokuro no Monshou,Hentai,OVA,1,840,5.55
2724,4479,Shitsurakuen,Hentai,OVA,2,762,5.55
2725,13019,Aneki no Kounai Kaikinbi,Hentai,OVA,1,3322,5.54
2726,4841,Doukyuusei (OVA): Climax,Hentai,OVA,2,562,5.54
2727,3527,Lesbian Byoutou,Hentai,OVA,2,1149,5.54
2728,2379,Tokubetsu Jugyou,Hentai,OVA,2,1430,5.54
2729,3705,Flashback Game,Hentai,OVA,3,1195,5.53
2730,3648,Shownoid Mako-chan,Hentai,OVA,2,966,5.53
2731,2821,Bad End,Hentai,OVA,2,1419,5.52
2732,3912,Rejuvenation,Hentai,OVA,2,721,5.52
2733,5285,SeeIn AO,Hentai,OVA,2,487,5.52
2734,3824,Shoujo Koakuma Kei,Hentai,OVA,1,704,5.52
2735,3826,Zero no Mono,Hentai,OVA,1,1184,5.52
2736,5646,Deep Voice,Hentai,OVA,3,844,5.51
2737,5546,Ecchi de Happy! Pin! Pin! Pin!,Hentai,OVA,1,290,5.51
2738,2936,Private Emotion,Hentai,OVA,2,747,5.51
2739,5587,Shin Reyon Densetsu: Mou Hitori no Flair,Hentai,OVA,1,371,5.51
2740,3531,Shinjin Tour Conductor,Hentai,OVA,1,862,5.51
2741,3082,Stairs: Houkago no Album,Hentai,OVA,1,854,5.51
2742,4495,Hyakkiyakou: Warashi,Hentai,OVA,1,281,5.5
2743,3066,Joou-sama wa M Dorei,Hentai,OVA,1,1048,5.5
2744,3093,Kekkai,Hentai,OVA,1,945,5.5
2745,5190,Mujintou Monogatari XX,Hentai,OVA,4,499,5.5
2746,2979,Akiko,Hentai,OVA,2,1453,5.48
2747,5586,Aoi Yousei,Hentai,OVA,1,401,5.48
2748,5605,Concerto,Hentai,OVA,2,709,5.48
2749,3793,Dyogrammaton,Hentai,OVA,2,1661,5.48
2750,4817,Genzai Byoto,Hentai,OVA,2,532,5.48
2751,3567,Renzu: Futari no Kyori,Hentai,OVA,1,567,5.48
2752,5108,Ryuusei Tenshi Primaveil,Hentai,OVA,1,590,5.48
2753,3530,Virtuacall 2,Hentai,OVA,2,411,5.48
2754,4700,Visionary,Hentai,OVA,5,858,5.48
2755,9507,Binetsu: Yakusoku no Toki,Hentai,OVA,1,299,5.47
2756,3950,Injuu Daikessen,Hentai,OVA,1,647,5.47
2757,4867,Seishou Jogangu Alice Doll,Hentai,OVA,2,787,5.47
2758,5567,Shachiku: Kuruma no Naka de Kattemasu,Hentai,OVA,1,257,5.47
2759,4692,Tragic Silence: Shoujo Yugi,Hentai,OVA,1,656,5.46
2760,4560,Matou Kitan Zankan!,Hentai,OVA,2,360,5.45
2761,2864,2x1,Hentai,OVA,2,1364,5.44
2762,5570,Binetsu Hime: Zange no Shou,Hentai,OVA,1,444,5.44
2763,5687,Doura,Hentai,OVA,4,386,5.44
2764,4832,Kigurumi Sentai Quiltian,Hentai,OVA,2,365,5.44
2765,1499,MaMa,Hentai,OVA,2,563,5.44
2766,3980,Bi-Indoushi Miija: Injoku no Gakuen,Hentai,OVA,2,1158,5.43
2767,5540,Datenshi-tachi no Kyouen,Hentai,OVA,1,272,5.43
2768,5423,Mogitate Marina-chan,Hentai,OVA,1,268,5.43
2769,5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",Hentai,OVA,1,1325,5.43
2770,3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Hentai,OVA,1,733,5.42
2771,3981,Shokuzai no Kyoushitsu,Hentai,OVA,2,1483,5.42
2772,2991,Harumi-chan no Oita,Hentai,OVA,1,1712,5.41
2773,3094,Rankou Choukyou: Maid ni Natta Shoujo,Hentai,OVA,1,713,5.41
2774,5555,Suishou no Yoru: Aoi Kokuhaku yori,Hentai,OVA,1,267,5.4
2775,5611,Ayatsuri Ningyou,Hentai,OVA,2,480,5.39
2776,4818,Houkago Renai Club: Koi no Étude,Hentai,OVA,2,605,5.39
2777,12551,Jisshuusei,Hentai,OVA,1,228,5.39
2778,3563,Momone,Hentai,OVA,1,838,5.38
2779,6622,Gakuen Maria: Bakunyuu Teachers,Hentai,OVA,1,891,5.37
2780,5609,Emi to Yobanaide,Hentai,OVA,2,614,5.36
2781,3581,Requiem,Hentai,OVA,2,2413,5.36
2782,4463,Custom Reido,Hentai,OVA,1,1091,5.33
2783,3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hentai,OVA,1,1062,5.32
2784,4675,Detective File 1: Kindan no Ai,Hentai,OVA,1,943,5.31
2785,4157,Pero Pero Candy,Hentai,OVA,1,359,5.31
2786,5542,Telepathist IQ Saiko,Hentai,OVA,1,252,5.31
2787,3562,Chu^2,Hentai,OVA,1,798,5.3
2788,9317,Doll Saaya,Hentai,OVA,1,304,5.3
2789,5548,69 Pink Riders,Hentai,OVA,1,580,5.27
2790,5564,Age Man to Fuku Chin,Hentai,OVA,1,410,5.27
2791,5573,Rhythm: Koi no Rhythm,Hentai,OVA,2,323,5.27
2792,4496,Zero Sum Game: Sex Crime,Hentai,OVA,1,1075,5.27
2793,5563,Chounouryoku Shoujo Barabanba,Hentai,OVA,1,345,5.26
2794,5663,G.T.R G-cup Teacher Rei,Hentai,OVA,4,395,5.26
2795,3542,Mechiku,Hentai,OVA,1,522,5.26
2796,2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,417,5.26
2797,12563,Punky Funky Baby,Hentai,OVA,1,204,5.23
2798,2862,Tokineiro,Hentai,OVA,2,2350,5.22
2799,3564,Pianist,Hentai,OVA,1,583,5.21
2800,6546,Pico: My Little Summer Story,Yaoi,OVA,1,5551,5.21
2801,5572,You Bishoujo Miruku-chan,Hentai,OVA,1,480,5.19
2802,5773,69 Pink Riders 2,Hentai,OVA,1,495,5.17
2803,9257,Denki Musou Hana,Hentai,OVA,2,393,5.14
2804,5560,Aoi Kokuhaku,Hentai,OVA,1,439,5.13
2805,4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,Hentai,OVA,1,460,5.12
2806,8574,Aoi Taiken,Hentai,OVA,2,303,5.11
2807,5552,Rebiya,Hentai,OVA,1,269,5.11
2808,23171,Mahou Shoujo wa Kiss Shite Kawaru,Hentai,OVA,1,1081,5.09
2809,4601,Fairy Forest Remi-chan,Hentai,OVA,1,1060,5.04
2810,5547,Kateikyoushi Bishounen Kari,Hentai,OVA,1,315,5.03
2811,5545,Heisei Jogakuen Kagai Lesson,Hentai,OVA,1,503,5.0
2812,5551,Shirouto Kurabu,Hentai,OVA,1,214,5.0
2813,13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,OVA,1,235,4.99
2814,3541,Kouin Tenshi: Haitoku no Lycéenne,Hentai,OVA,1,652,4.99
2815,5402,Maid Meshimase,Hentai,OVA,1,525,4.94
2816,5561,Yayoi,Hentai,OVA,1,340,4.94
2817,7343,Youbi Masochist Animation,Hentai,OVA,2,201,4.93
2818,3540,Henbou Moral Hazard,Hentai,OVA,1,552,4.88
2819,5160,Wake Up! Aria: Majokko Virgin Kiki Ippatsu,Hentai,OVA,1,439,4.88
2820,2240,Sei Michaela Gakuen Hyouryuuki II,Hentai,OVA,2,457,4.8
2821,4178,Dream Hazard: Akuma no Program,Hentai,OVA,1,616,4.77
2822,4833,Esper Bishoujo Manami,Hentai,OVA,1,608,4.71
2823,2990,Mini Skirt Gakuen,Hentai,OVA,1,657,4.64
2824,6903,Prima Donna Mai,Hentai,OVA,1,442,4.53
2825,4310,Joshidai: Ecchi Soudanshitsu,Hentai,OVA,1,779,3.7
2826,5569,Tsui no Sora,Hentai,OVA,1,934,2.98
2827,33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,Hentai,OVA,Unknown,161,8.38
2828,9304,Happy Day,Hentai,OVA,1,172,4.94
2829,34168,Hataraku Otona no Renai Jijou The Animation,Hentai,OVA,1,331,5.902880570409983
2830,33654,Hitorijime My Hero,Yaoi,,Unknown,1574,5.902880570409983
2831,9503,Hokenshitsu de Aimashou,Hentai,OVA,1,306,4.38
2832,34506,Idol Kyousei Sousa,Hentai,OVA,Unknown,68,5.902880570409983
2833,32195,Junjou Shoujo Et Cetera Specials,Hentai,Special,2,254,6.42
2834,34361,Kyonyuu Reijou MC Gakuen,Hentai,OVA,Unknown,205,5.902880570409983
2835,7914,Kyuukyoku no Chef wa Oishinbo Papa,Hentai,OVA,1,262,5.43
2836,14207,Lovely Series,Hentai,OVA,2,174,4.11
2837,13959,Milky Gal: Cats Ai,Hentai,OVA,1,164,4.08
2838,29994,Misato-chan no Yume Nikki,Hentai,OVA,1,147,3.0
2839,5559,Nijuusou: Wana ni Ochita Onna-tachi,Hentai,OVA,1,240,5.2
2840,34492,Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution,Hentai,OVA,Unknown,392,5.902880570409983
2841,29111,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,Hentai,OVA,1,108,3.14
2842,32713,Original C-V-P Momoko,Hentai,OVA,2,66,4.0
2843,34491,Sagurare Otome The Animation,Hentai,OVA,1,79,5.902880570409983
2844,34312,Saimin Class,Hentai,OVA,Unknown,240,5.902880570409983
2845,9504,Sakura no Mori,Hentai,OVA,2,221,4.53
2846,34388,Shikkoku no Shaga The Animation,Hentai,OVA,Unknown,195,5.902880570409983
2847,29992,Silent Chaser Kagami,Hentai,OVA,1,112,4.95
2848,26031,Super Erotic Anime,Hentai,OVA,2,118,4.45
2849,10368,Teleclub no Himitsu,Hentai,OVA,2,148,4.67
2850,9352,Tenshi no Habataki Jun,Hentai,OVA,1,201,4.33
2851,5541,The Satisfaction,Hentai,OVA,1,166,4.37
2852,9316,Toushindai My Lover: Minami tai Mecha-Minami,Hentai,OVA,1,211,4.15
2853,5543,Under World,Hentai,OVA,1,183,4.28
2854,5621,Violence Gekiga David no Hoshi,Hentai,OVA,4,219,4.88
2855,6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,Hentai,OVA,1,175,4.98
2856,26081,Yasuji no Pornorama: Yacchimae!!,Hentai,Movie,1,142,5.46
